Respondent;Y;EAR_N;MAR_N;Circularity_N;MOE_N
12;1;-4.873.672.965.233.000;6.584.789.063.030.660;-36.476.991.410.944.300;9.629.914.542.554.660
12;1;-38.626.450.628.708.300;7.942.477.529.634.920;-12.015.950.111.840.400;8.522.320.537.660.200
12;1;-4.329.273.325.499.530;11.744.005.236.126.800;-1.974.048.946.945.220;11.060.556.798.876.600
12;1;-2.540.531.652.089.540;11.608.236.389.466.400;-12.874.232.262.686.200;8.037.748.160.518.870
12;1;-5.651.386.736.280.820;9.232.281.572.908.960;-1.845.306.624.318.360;12.545.040.430.436.600
12;1;-38.626.450.628.708.300;7.738.824.259.644.270;-12.445.091.187.263.300;8.468.479.162.422.270
12;1;-11.873.096.904.663.300;631.325.136.970.981;-47.634.659.371.939.100;3.093.571.588.670.510
12;1;-7.129.042.901.271.680;9.164.397.149.578.750;-3.433.128.603.383.000;1.602.165.494.579.980
12;1;-4.795.901.588.128.220;109.972.765.794.945;-20.598.771.620.297.900;11.591.278.926.221.900
12;1;-5.651.386.736.280.820;11.133.045.426.154.900;-35.189.568.184.675.700;13.591.101.435.059.100
12;1;-4.795.901.588.128.220;9.435.934.842.899.600;-36.476.991.410.944.300;10.968.257.298.468.800
12;1;-4.718.130.211.023.440;7.467.286.566.323.420;-2.016.963.054.487.510;986.835.491.860.834
12;1;-30.071.599.147.182.300;13.169.578.126.061.300;-30.039.875.279.601.200;9.483.773.666.908.870
12;1;-5.729.158.113.385.600;8.146.130.799.625.550;-34.760.427.109.252.800;12.206.608.928.941.000
12;1;-38.626.450.628.708.300;896.074.387.958.811;-12.445.091.187.263.300;9.014.584.539.835.510
12;1;-4.795.901.588.128.220;10.657.854.462.843.400;-3.604.785.033.552.150;11.545.129.176.018.000
12;1;-5.262.529.850.756.910;1.350.900.024.271.230;-11.157.667.960.994.700;13.829.541.811.112.800
12;1;-39.404.164.399.756.200;11.540.351.966.136.200;-28.323.310.977.909.700;1.026.062.779.534.170
12;1;-39.404.164.399.756.200;7.127.864.449.672.360;-12.445.091.187.263.300;8.214.655.536.300.630
12;1;-4.407.044.702.604.310;10.522.085.616.183.000;-1.974.048.946.945.220;10.637.517.422.007.200
12;1;-33.960.168.002.421.400;6.652.673.486.360.880;-0.47205518296516297;7.160.902.906.644.080
12;1;-5.651.386.736.280.820;83.497.840.696.162;-35.189.568.184.675.700;12.098.926.178.465.200
12;1;-4.718.130.211.023.440;9.096.512.726.248.530;-2.016.963.054.487.510;10.668.283.922.143.200
12;1;-2.073.903.389.460.850;10.861.507.732.834.000;-0.5578833980497381;6.976.303.905.828.340
12;1;-30.071.599.147.182.300;7.942.477.529.634.920;-30.039.875.279.601.200;7.183.977.781.746.050
12;1;-7.129.042.901.271.680;963.958.811.289.024;-3.433.128.603.383.000;16.221.637.196.683.500
12;1;-4.329.273.325.499.530;8.078.246.376.295.340;-1.974.048.946.945.220;936.839.929.139.903
12;1;-39.404.164.399.756.200;6.177.482.523.049.380;-28.752.452.053.332.600;78.069.994.094.991.800
12;1;-30.071.599.147.182.300;9.911.125.806.211.090;-30.039.875.279.601.200;8.053.131.410.586.840
12;1;-29.293.885.376.134.500;10.657.854.462.843.400;-0.42914107542287544;8.206.963.911.266.630
12;1;-30.071.599.147.182.300;9.368.050.419.569.400;-30.898.157.430.446.900;78.069.994.094.991.800
12;1;-38.626.450.628.708.300;10.589.970.039.513.200;-12.445.091.187.263.300;971.452.241.792.855
12;1;-4.329.273.325.499.530;12.015.542.929.447.600;-13.303.373.338.109.100;1.125.284.742.472.640
12;1;-4.329.273.325.499.530;12.151.311.776.108.100;-30.039.875.279.601.200;11.337.455.300.100.300
12;1;-4.795.901.588.128.220;10.454.201.192.852.700;-2.016.963.054.487.510;11.414.371.550.440.100
12;1;-4.329.273.325.499.530;1.242.284.946.942.890;-12.874.232.262.686.200;1.140.667.992.540.620
12;1;-30.071.599.147.182.300;9.979.010.229.541.310;-1.459.079.656.437.770;7.983.906.785.280.940
12;1;-38.626.450.628.708.300;12.490.733.892.759.100;-12.445.091.187.263.300;10.606.750.921.871.300
12;1;-39.404.164.399.756.200;963.958.811.289.024;-28.752.452.053.332.600;9.429.932.291.670.940
12;1;-33.960.168.002.421.400;11.947.658.506.117.400;-1.501.993.763.980.060;9.552.998.292.214.770
12;1;-39.404.164.399.756.200;13.576.884.666.042.500;-28.752.452.053.332.600;11.268.230.674.794.300
12;1;-38.626.450.628.708.300;9.911.125.806.211.090;-28.323.310.977.909.700;9.499.156.916.976.850
12;1;-30.071.599.147.182.300;11.336.698.696.145.500;-1.974.048.946.945.220;8.683.844.663.373.970
12;1;-24.627.602.749.847.600;10.250.547.922.862.100;-0.6866257206766007;7.276.277.282.153.930
12;1;-24.627.602.749.847.600;12.015.542.929.447.600;0.42914107542287544;8.045.439.785.552.860
12;1;-34.737.881.773.469.200;10.182.663.499.531.900;-21.886.194.846.566.600;892.228.503.942.765
12;1;-1.607.275.126.832.160;11.268.814.272.815.300;0.17165643016914778;6.437.890.153.449.080
12;1;-39.404.164.399.756.200;10.454.201.192.852.700;-28.752.452.053.332.600;9.822.205.168.404.400
12;1;-38.626.450.628.708.300;11.744.005.236.126.800;-28.752.452.053.332.600;10.322.160.795.613.700
12;1;-24.627.602.749.847.600;10.522.085.616.183.000;0.42914107542287544;7.407.034.907.731.740
12;1;-5.729.158.113.385.600;7.331.517.719.663.010;-34.760.427.109.252.800;11.706.653.301.731.700
12;1;-39.404.164.399.756.200;14.730.919.862.656.200;-12.445.091.187.263.300;11.737.419.801.867.700
12;1;-425.150.194.839.475;12.083.427.352.777.900;-19.311.348.394.029.300;11.191.314.424.454.500
12;1;-15.295.037.497.273.700;10.250.547.922.862.100;0.21457053771143772;5.922.551.276.171.800
12;1;-2.618.303.029.194.320;1.187.977.408.278.720;-24.031.900.223.681.000;8.199.272.286.232.650
12;1;-2.073.903.389.460.850;9.979.010.229.541.310;0.5149692905074506;6.545.572.903.924.940
12;1;-2.151.674.766.565.630;10.793.623.309.503.800;-2.145.705.377.114.370;7.007.070.405.964.300
12;1;-29.293.885.376.134.500;11.540.351.966.136.200;-0.38622696788058786;8.606.928.413.034.080
12;1;-2.073.903.389.460.850;10.454.201.192.852.700;-0.5578833980497381;6.784.013.279.978.600
12;1;-4.329.273.325.499.530;109.972.765.794.945;-1.974.048.946.945.220;10.783.658.297.653.000
12;1;-24.627.602.749.847.600;10.250.547.922.862.100;0.38622696788058547;73.147.354.073.238.700
12;1;-39.404.164.399.756.200;9.979.010.229.541.310;-12.445.091.187.263.300;9.529.923.417.112.800
12;1;-38.626.450.628.708.300;1.187.977.408.278.720;-12.015.950.111.840.400;10.306.777.545.545.700
12;1;-15.295.037.497.273.700;11.744.005.236.126.800;0.17165643016914778;6.591.722.654.128.870
12;1;-38.626.450.628.708.300;9.775.356.959.550.660;-12.445.091.187.263.300;9.391.474.166.500.990
12;1;-2.073.903.389.460.850;9.368.050.419.569.400;-0.5578833980497381;6.268.674.402.701.320
12;1;-12.184.182.413.082.500;10.454.201.192.852.700;-12.445.091.187.263.300;5.545.661.649.506.320
12;1;-0.28516171605086604;11.947.658.506.117.400;-14.161.655.488.954.800;4.953.406.521.889.140
12;1;-2.540.531.652.089.540;10.250.547.922.862.100;-0.2574846452537253;7.414.726.532.765.730
12;1;-38.626.450.628.708.300;109.972.765.794.945;-12.015.950.111.840.400;9.883.738.168.676.310
12;1;-33.960.168.002.421.400;9.979.010.229.541.310;-11.586.809.036.417.600;8.699.227.913.441.950
12;1;-2.073.903.389.460.850;10.589.970.039.513.200;-0.6007975055920256;6.807.088.155.080.570
12;1;-0.8295613557843446;10.250.547.922.862.100;-0.6007975055920256;490.725.677.168.521
12;1;-16.850.465.039.369.400;11.811.889.659.457.000;-0.38622696788058786;6.768.630.029.910.620
12;1;-11.406.468.642.034.600;11.133.045.426.154.900;0.38622696788058547;57.225.690.252.880.700
12;1;-5.184.758.473.652.130;10.861.507.732.834.000;-2.102.791.269.572.080;1.236.813.305.465.480
12;1;-0.6740186015747762;10.522.085.616.183.000;-0.47205518296516297;490.725.677.168.521
12;1;-39.404.164.399.756.200;1.310.169.370.273.110;-28.752.452.053.332.600;11.045.173.548.808.700
12;1;-0.2073903389460883;1.303.380.927.940.080;17.594.784.092.337.800;5.291.838.023.384.670
12;1;-2.151.674.766.565.630;10.114.779.076.201.700;-2.145.705.377.114.370;6.722.480.279.706.690
12;1;-12.184.182.413.082.500;1.303.380.927.940.080;0.34331286033830033;6.560.956.153.992.910
12;1;-12.184.182.413.082.500;8.146.130.799.625.550;0.34331286033830033;4.584.208.520.257.650
12;1;-2.151.674.766.565.630;11.336.698.696.145.500;-21.886.194.846.566.600;7.260.894.032.085.940
12;1;-12.184.182.413.082.500;12.965.924.856.070.600;-12.015.950.111.840.400;6.584.031.029.094.880
12;1;-16.850.465.039.369.400;12.219.196.199.438.300;-1.501.993.763.980.060;6.876.312.780.386.480
12;1;-0.28516171605086604;9.368.050.419.569.400;0.08582821508457508;39.227.287.673.345.700
12;1;-1.607.275.126.832.160;12.083.427.352.777.900;0.08582821508457508;6.760.938.404.876.630
12;1;-0.28516171605086604;15.206.110.825.967.700;0.12874232262686264;6.168.683.277.259.460
12;1;-2.540.531.652.089.540;12.287.080.622.768.500;-13.303.373.338.109.100;8.337.721.536.844.450
12;1;0.9591803176256423;13.441.115.819.382.100;0.17165643016914778;39.919.533.926.404.700
12;1;-0.28516171605086604;12.558.618.316.089.300;0.08582821508457508;5.199.538.522.976.800
12;1;-0.8295613557843446;11.811.889.659.457.000;-0.6437116131343131;5.576.428.149.642.280
12;1;-11.406.468.642.034.600;15.002.457.555.977.000;0.34331286033830033;7.330.118.657.391.850
12;1;-2.151.674.766.565.630;11.540.351.966.136.200;-2.145.705.377.114.370;72.993.521.572.558.900
12;1;-0.7517899786795625;13.576.884.666.042.500;-0.5578833980497381;6.222.524.652.497.380
12;1;-2.151.674.766.565.630;14.527.266.592.665.500;-21.886.194.846.566.600;8.553.087.037.796.150
12;1;0.0259237923682578;11.472.467.542.806;0.3003987527960128;43.073.100.190.340.300
12;1;0.0259237923682578;12.151.311.776.108.100;0.3003987527960128;45.765.168.952.236.600
12;1;-0.28516171605086604;12.287.080.622.768.500;0.08582821508457508;5.099.547.397.534.940
12;1;0.414780677892168;14.527.266.592.665.500;0.9011962583880384;4.984.173.022.025.100
12;1;-0.28516171605086604;14.323.613.322.674.900;0.17165643016914778;584.563.502.583.191
12;1;0.6480948092065141;1.812.514.102.916.680;12.015.950.111.840.500;6.099.458.651.953.550
12;1;0.9591803176256423;16.495.914.869.241.700;0.12874232262686264;5.107.239.022.568.920
12;1;15.035.799.573.591.100;11.608.236.389.466.400;0.8153680433034609;265.361.063.672.633
12;1;0.9591803176256423;12.762.271.586.080.000;0.12874232262686264;37.227.465.164.508.400
12;1;-0.28516171605086604;16.156.492.752.590.600;0.17165643016914778;6.545.572.903.924.940
12;1;0.414780677892168;9.164.397.149.578.750;0.9011962583880384;2.976.658.888.153.880
12;1;-30.071.599.147.182.300;12.965.924.856.070.600;-30.039.875.279.601.200;9.360.707.666.365.030
12;1;-2.540.531.652.089.540;12.626.502.739.419.600;-12.874.232.262.686.200;8.453.095.912.354.290
12;1;-34.737.881.773.469.200;1.167.612.081.279.660;-1.501.993.763.980.060;9.499.156.916.976.850
12;1;2.125.750.974.197.370;14.119.960.052.684.200;18.023.925.167.760.700;2.884.359.387.746.000
12;1;-0.28516171605086604;1.310.169.370.273.110;0.17165643016914778;539.182.914.882.654
12;1;-2.073.903.389.460.850;14.323.613.322.674.900;-0.5578833980497381;83.761.796.620.144
12;1;0.5703234321017321;1.242.284.946.942.890;10.299.385.810.148.900;4.015.028.267.742.440
13;0;-0.5773502691896518;0.3202563076102474;0.5773502691896298;0.8728715609439649
13;0;11.547.005.383.792.300;0.8006407690254586;-11.547.005.383.792.400;-10.910.894.511.799.600
13;0;-0.5773502691896518;-11.208.970.766.355.900;0.5773502691896298;0.2182178902359993
13;0;1.587.713.240.271.450;-59.247.416.907.882.400;4.448.993.250.814.170;-1.734.832.227.376.120
13;0;-4.647.669.666.976.430;-16.012.815.380.508.100;-9.407.413.209.736.830;8.735.989.539.114.170
13;0;15.877.132.402.714.200;-73.658.950.750.339.800;-0.03396178054056247;-37.824.434.307.571.800
13;0;33.197.640.478.403.000;-14.571.661.996.263.000;0.4754649275679311;-7.564.886.861.514.340
13;0;9.814.954.576.223.500;-19.375.506.610.415.500;4.550.878.592.435.870;-15.493.470.206.755.300
13;0;9.814.954.576.223.500;-2.225.781.337.890.710;14.943.183.437.849.100;-16.039.014.932.345.300
13;0;-6.639.528.095.680.630;-23.698.966.763.152.900;-4.618.802.153.516.990;127.293.769.304.327
13;0;764.989.106.676.243;-112.089.707.663.561;0.06792356108113624;-11.129.112.402.035.500
13;0;938.194.187.433.129;-3.426.742.491.428.870;0.37357958594623236;-18.548.520.670.059.200
13;0;-27.424.137.786.507.200;-10.248.201.843.525.500;-27.848.660.043.264.200;0.3273268353539989
13;0;-4.907.477.288.111.770;-5.444.357.229.372.920;-1.256.585.880.000.940;4.291.618.507.974.480
13;0;-5.167.284.909.247.090;-0.6405126152202815;-7.573.477.060.546.250;1.044.172.604.779.210
13;0;-2.309.401.076.758.480;3.202.563.076.101.830;-27.848.660.043.264.200;38.915.523.758.751.800
13;0;-6.639.528.095.680.630;-5.444.357.229.372.920;-25.810.953.210.830.200;6.582.906.355.452.390
13;0;-4.907.477.288.111.770;-3.522.819.383.711.860;1.901.859.710.271.710;4.655.314.991.701.140
13;0;-6.639.528.095.680.630;-5.444.357.229.372.920;0.37357958594623236;67.647.545.973.157.100
13;0;-0.5773502691896518;-5.444.357.229.372.920;-15.622.419.048.660.400;-0.6182840223353044
13;0;-19.196.896.450.554.800;-5.444.357.229.372.920;-2.682.980.662.704.720;24.549.512.651.549
13;0;-10.969.655.114.602.700;-5.444.357.229.372.920;-4.313.146.128.651.900;12.292.941.149.960.800
13;0;-4.907.477.288.111.770;12.810.252.304.407.700;-1.256.585.880.000.940;6.219.209.871.725.750
13;0;-4.907.477.288.111.770;-5.444.357.229.372.920;-1.256.585.880.000.940;4.291.618.507.974.480
13;0;-880.459.160.514.171;-73.658.950.750.339.800;-29.886.366.875.698.100;8.692.345.961.066.980
13;0;-4.907.477.288.111.770;12.810.252.304.407.700;-135.847.122.162.264;6.182.840.223.353.070
13;0;-2.309.401.076.758.480;-179.343.532.261.698;-19.697.832.713.528.300;-20.730.699.572.419.100
13;0;-880.459.160.514.171;-14.091.277.534.847.600;-3.090.522.029.191.510;6.873.863.542.433.710
13;0;-27.424.137.786.507.200;-18.895.122.149.000.300;-27.848.660.043.264.200;-2.182.178.902.359.910
13;0;-2.309.401.076.758.480;-1.216.973.968.918.660;-28.867.513.459.481.200;-0.47280542884462745
13;0;-10.969.655.114.602.700;-73.658.950.750.339.800;-4.313.146.128.651.900;11.711.026.775.998.200
13;0;-6.639.528.095.680.630;12.810.252.304.407.700;-1.664.127.246.487.740;8.510.497.719.203.660
13;0;-19.196.896.450.554.800;-10.248.201.843.525.500;-5.637.655.569.733.980;23.131.096.365.015.000
13;0;-6.639.528.095.680.630;-3.522.819.383.711.860;0.37357958594623236;7.310.299.322.905.700
13;0;-6.639.528.095.680.630;-6.885.510.613.618.770;-15.622.419.048.660.400;6.073.731.278.235.090
13;0;-0.5773502691896518;-9.287.432.920.695.040;-1.664.127.246.487.740;-1.600.264.528.397.260
13;0;-14.866.769.431.632.700;12.810.252.304.407.100;-27.848.660.043.264.200;2.342.205.355.199.630
13;0;-880.459.160.514.171;-0.6405126152202815;-3.090.522.029.191.510;10.983.633.808.544.800
13;0;-10.969.655.114.602.700;22.417.941.532.713.000;-1.256.585.880.000.940;14.438.750.403.948.000
13;0;-880.459.160.514.171;-16.973.584.303.339.200;0.27169424432453365;57.827.740.912.537.700
13;0;-4.041.451.884.327.340;17.614.096.918.560.900;-2.377.324.637.839.620;5.564.556.201.017.770
13;0;-19.196.896.450.554.800;4.403.524.229.639.920;-18.678.979.297.311.300;40.697.636.529.012.300
13;0;-2.179.497.266.190.810;4.643.716.460.347.570;-7.165.935.694.059.460;31.787.072.677.709.300
13;0;-15.299.782.133.524.900;-11.208.970.766.355.900;-31.924.073.708.132.200;19.566.870.824.493.800
13;0;-8.371.578.903.249.490;14.251.405.688.652.800;-19.697.832.713.528.300;14.656.968.294.184.000
13;0;-2.612.509.968.083.020;7.526.023.228.839.160;-4.618.802.153.516.990;4.106.133.301.273.890
13;0;-2.309.401.076.758.480;14.251.405.688.652.800;-17.660.125.881.094.400;6.582.906.355.452.390
13;0;-13.134.718.624.063.800;704.563.876.742.395;-48.225.728.367.604.000;18.839.477.857.040.500
13;0;-5.773.502.691.896.200;-8.807.048.459.279.720;-0.4415031470273573;4.509.836.398.210.480
13;0;-3.478.535.371.867.450;8.967.176.613.085.000;-7.777.247.743.789.650;59.355.266.144.189.500
13;0;-48.641.760.179.225.400;-14.571.661.996.263.000;-9.509.298.551.358.530;8.812.365.800.696.770
13;0;-880.459.160.514.171;-6.885.510.613.618.770;-20.716.686.129.745.300;8.692.345.961.066.980
13;0;-23.527.023.469.477;5.124.100.921.762.890;-6.350.852.961.085.870;3.586.047.329.544.780
13;0;-2.612.509.968.083.020;-23.698.966.763.152.900;-78.791.330.854.113.500;304.777.653.362.934
13;0;-3.348.631.561.299.790;-1.216.973.968.918.660;-9.407.413.209.736.830;4.873.532.881.937.130
13;0;-2.266.099.806.569.250;-2.417.935.122.456.820;-7.267.821.035.681.160;23.858.489.332.468.300
13;0;-3.695.041.722.813.560;-6.405.126.152.203.450;-5.943.311.594.599.070;59.355.266.144.189.500
13;0;-23.960.036.171.369.200;-19.375.506.610.415.500;-5.230.114.203.247.190;28.040.998.895.324.800
13;0;-2.266.099.806.569.250;-6.885.510.613.618.770;-7.267.821.035.681.160;30.041.329.555.821.400
13;0;-28.290.163.190.291.300;8.967.176.613.085.000;-29.886.366.875.698.100;4.597.123.554.304.870
13;0;-20.928.947.258.123.700;-31.865.502.607.212.400;-5.535.770.228.112.280;1.836.667.242.819.580
13;0;-17.464.845.642.986.000;12.810.252.304.407.100;-4.924.458.178.382.090;28.040.998.895.324.800
13;0;-3.478.535.371.867.450;0.8006407690254586;-6.045.196.936.220.780;5.710.034.794.508.430
13;0;-3.348.631.561.299.790;704.563.876.742.395;-8.694.215.818.384.940;5.600.925.849.390.430
13;0;-1.876.388.374.866.260;17.614.096.918.559.700;-5.128.228.861.625.490;3.109.604.935.862.870
13;0;-22.227.985.363.800.300;5.124.100.921.762.890;-5.230.114.203.247.190;3.295.090.142.563.460
13;0;-27.857.150.488.399.100;-112.089.707.663.561;-5.128.228.861.625.490;3.786.080.395.594.440
13;0;-1.703.183.294.109.370;-8.807.048.459.279.720;-21.735.539.545.962.300;20.294.263.791.947.100
13;0;-23.960.036.171.369.200;5.124.100.921.762.890;-5.230.114.203.247.190;35.896.842.943.820.500
13;0;-2.612.509.968.083.020;-9.287.432.920.695.040;-5.433.884.886.490.580;3.495.123.208.613.120
13;0;-2.569.208.697.893.800;6.084.869.844.593.420;-6.656.508.985.950.970;3.971.565.602.295.030
13;0;-21.361.959.960.015.900;-6.405.126.152.203.450;-40.074.901.037.868.000;2.800.462.924.695.210
13;0;-19.196.896.450.554.800;0.3202563076102474;-0.23773246378395987;26.549.843.312.045.500
13;0;-23.960.036.171.369.200;12.810.252.304.407.700;-35.999.487.373.000.100;3.506.034.103.124.920
13;0;-3.998.150.614.138.110;3.202.563.076.101.830;-9.305.527.868.115.130;7.052.074.819.459.770
13;0;-29.156.188.594.075.700;-10.248.201.843.525.500;-7.165.935.694.059.460;4.044.304.899.040.360
13;0;-3.002.221.399.786.020;-0.6405126152202815;-31.924.073.708.132.200;46.080.344.488.166.700
13;0;-3.348.631.561.299.790;5.124.100.921.762.890;-9.814.954.576.223.630;55.463.713.768.314.300
13;0;-2.525.907.427.704.580;-0.6405126152202815;-5.739.540.911.355.680;36.878.823.449.882.400
13;0;-32.187.277.507.321.200;5.604.485.383.178.100;-6.045.196.936.220.780;52.554.141.898.501.100
13;0;-23.960.036.171.369.200;-59.247.416.907.882.400;-6.554.623.644.329.270;3.222.350.845.818.130
13;0;-13.134.718.624.063.800;-5.444.357.229.372.920;-3.803.719.420.543.410;15.347.991.613.264.700
13;0;-20.495.934.556.231.400;0.3202563076102474;-45.169.168.118.953;28.586.543.620.914.800
13;0;-2.612.509.968.083.020;704.563.876.742.395;-5.433.884.886.490.580;4.117.044.195.785.690
13;0;-20.062.921.854.339.200;17.614.096.918.560.900;-20.716.686.129.745.300;2.793.188.995.020.680
